   2.8780000e+03   1.0000000e+00   8.6891569e-01   4.5233159e-01
   2.8900000e+03   6.0257935e-01   6.5927425e-01   1.0000000e+00
   2.9050000e+03   1.0000000e+00   8.6484793e-01   4.4970363e-01
   2.9220000e+03   5.4574437e-01   6.0796322e-01   1.0000000e+00
   2.9430000e+03   8.3176367e-01   8.5757911e-01   1.0000000e+00
   2.9440000e+03   5.6305149e-01   6.2229250e-01   1.0000000e+00
   2.9480000e+03   5.3339063e-01   5.9410586e-01   1.0000000e+00
   2.9610000e+03   5.3106197e-01   5.9749878e-01   1.0000000e+00
   2.9700000e+03   1.0000000e+00   9.4905932e-01   7.4493671e-01
   2.9850000e+03   1.0000000e+00   9.6280911e-01   7.8631339e-01
   2.9900000e+03   1.0000000e+00   9.5105233e-01   7.4849921e-01
   2.9960000e+03   7.2138728e-01   7.6285397e-01   1.0000000e+00
   3.0170000e+03   1.0000000e+00   8.4044324e-01   3.7489171e-01
   3.0240000e+03   1.0000000e+00   9.4800984e-01   7.3293525e-01
   3.0340000e+03   5.9708670e-01   6.4855410e-01   1.0000000e+00
   3.0450000e+03   1.0000000e+00   9.2346926e-01   6.1086129e-01
   3.0590000e+03   5.6029346e-01   6.1961809e-01   1.0000000e+00
   3.0800000e+03   1.0000000e+00   9.4428768e-01   7.3100759e-01
   3.0890000e+03   5.0671031e-01   5.7184606e-01   1.0000000e+00
   3.0900000e+03   5.5572359e-01   6.1599621e-01   1.0000000e+00
   3.1020000e+03   1.0000000e+00   9.8409081e-01   9.2409073e-01
   3.1160000e+03   5.3253853e-01   5.9366970e-01   1.0000000e+00
   3.1170000e+03   5.3240026e-01   5.9495416e-01   1.0000000e+00
   3.1590000e+03   5.5209320e-01   6.1395402e-01   1.0000000e+00
   3.1650000e+03   4.9935335e-01   5.6272564e-01   1.0000000e+00
   3.1920000e+03   5.3551574e-01   5.9724247e-01   1.0000000e+00
   3.2040000e+03   5.3183737e-01   5.9374036e-01   1.0000000e+00
   3.2070000e+03   4.9974194e-01   5.5448839e-01   1.0000000e+00
   3.2260000e+03   7.0504215e-01   7.4919482e-01   1.0000000e+00
   3.2490000e+03   1.0000000e+00   8.7524657e-01   4.7532530e-01
   3.2700000e+03   6.9945589e-01   7.4460023e-01   1.0000000e+00
   3.2830000e+03   5.2365246e-01   5.8717210e-01   1.0000000e+00
   3.3060000e+03   1.0000000e+00   9.6243847e-01   8.0658056e-01
   3.3070000e+03   1.0000000e+00   8.7757192e-01   5.2185992e-01
   3.3140000e+03   5.8469882e-01   6.4563587e-01   1.0000000e+00
   3.3300000e+03   5.2639336e-01   5.9132739e-01   1.0000000e+00
   3.3470000e+03   1.0000000e+00   9.2873815e-01   6.7439927e-01
   3.4380000e+03   1.0000000e+00   9.6776185e-01   8.1093470e-01
   3.4420000e+03   5.4319368e-01   6.0210570e-01   1.0000000e+00
   3.4450000e+03   1.0000000e+00   9.7794811e-01   8.9922964e-01
   3.4540000e+03   5.2199473e-01   5.8462882e-01   1.0000000e+00
   3.4570000e+03   5.5704485e-01   6.1612760e-01   1.0000000e+00
   3.4660000e+03   5.3544134e-01   5.9249066e-01   1.0000000e+00
   3.4670000e+03   5.3134762e-01   5.9347344e-01   1.0000000e+00
   3.4680000e+03   5.2795056e-01   5.9261071e-01   1.0000000e+00
   3.4760000e+03   5.3203719e-01   5.9342792e-01   1.0000000e+00
   3.4820000e+03   1.0000000e+00   9.8740724e-01   9.5209307e-01
   3.4850000e+03   6.1440726e-01   6.7220453e-01   1.0000000e+00
   3.4870000e+03   6.0880662e-01   6.6514706e-01   1.0000000e+00
   3.4920000e+03   5.8082842e-01   6.3859432e-01   1.0000000e+00
   3.5470000e+03   1.0000000e+00   9.5514176e-01   7.5340147e-01
   3.5710000e+03   5.5626204e-01   6.1925917e-01   1.0000000e+00
   3.5740000e+03   5.4453757e-01   6.0763201e-01   1.0000000e+00
   3.6140000e+03   1.0000000e+00   9.2596072e-01   6.4132138e-01
   3.6150000e+03   6.5621247e-01   7.0948298e-01   1.0000000e+00
   3.6590000e+03   5.2709317e-01   5.8928012e-01   1.0000000e+00
   3.6630000e+03   5.2716472e-01   5.9200946e-01   1.0000000e+00
   3.6850000e+03   6.0245321e-01   6.5986864e-01   1.0000000e+00
   3.6900000e+03   6.2837029e-01   6.8061488e-01   1.0000000e+00
   3.7050000e+03   1.0000000e+00   8.6101535e-01   4.3767433e-01
   3.7340000e+03   5.2231377e-01   5.8637293e-01   1.0000000e+00
   3.7480000e+03   1.0000000e+00   8.8561208e-01   5.0549916e-01
   3.7530000e+03   5.5439014e-01   6.1126126e-01   1.0000000e+00
   3.7730000e+03   1.0000000e+00   8.5919494e-01   4.5200277e-01
   3.7750000e+03   8.9293427e-01   9.1058422e-01   1.0000000e+00
   3.7860000e+03   7.9256591e-01   8.2592767e-01   1.0000000e+00
   3.8030000e+03   1.0000000e+00   8.6791072e-01   4.6215513e-01
   3.8250000e+03   6.2507596e-01   6.7750491e-01   1.0000000e+00
   3.8450000e+03   1.0000000e+00   9.0283539e-01   5.7335782e-01
   3.8560000e+03   5.6354173e-01   6.2370358e-01   1.0000000e+00
   3.8730000e+03   1.0000000e+00   9.7692395e-01   8.5758557e-01
   3.8900000e+03   7.5616763e-01   7.9249759e-01   1.0000000e+00
   3.9050000e+03   1.0000000e+00   9.1203507e-01   6.1236657e-01
   3.9400000e+03   5.6529864e-01   6.2565966e-01   1.0000000e+00
   3.9750000e+03   5.9708618e-01   6.5325281e-01   1.0000000e+00
   3.9800000e+03   1.0000000e+00   8.7980649e-01   5.1166204e-01
   3.9820000e+03   5.5058186e-01   6.1182389e-01   1.0000000e+00
   3.9940000e+03   1.0000000e+00   9.5115299e-01   7.5320018e-01
   4.0230000e+03   6.1058719e-01   6.6978230e-01   1.0000000e+00
   4.0330000e+03   5.9859591e-01   6.5736751e-01   1.0000000e+00
   4.0370000e+03   5.6123845e-01   6.2030207e-01   1.0000000e+00
   4.0500000e+03   1.0000000e+00   8.7561131e-01   4.5415311e-01
   4.0690000e+03   1.0000000e+00   8.6075884e-01   4.3709028e-01
   4.0940000e+03   1.0000000e+00   8.7490942e-01   4.9490169e-01
   4.1020000e+03   7.9588578e-01   8.2917307e-01   1.0000000e+00
   4.1140000e+03   7.5410776e-01   7.9126388e-01   1.0000000e+00
   4.1320000e+03   6.9249099e-01   7.3974853e-01   1.0000000e+00
   4.1670000e+03   7.5141146e-01   7.9144006e-01   1.0000000e+00
   4.1710000e+03   1.0000000e+00   9.6045041e-01   8.3333271e-01
   4.1990000e+03   5.1099663e-01   5.7603982e-01   1.0000000e+00
   4.2160000e+03   1.0000000e+00   9.6370232e-01   7.9841957e-01
   4.2320000e+03   1.0000000e+00   9.1156448e-01   5.9454200e-01
   4.2460000e+03   1.0000000e+00   8.9399490e-01   5.4508227e-01
   4.2480000e+03   5.7454682e-01   6.3383967e-01   1.0000000e+00
   4.2570000e+03   1.0000000e+00   9.5683123e-01   7.9671116e-01
   4.2870000e+03   8.8669864e-01   1.0000000e+00   5.7105059e-02
   4.2950000e+03   5.8826019e-01   6.4808263e-01   1.0000000e+00
   4.3000000e+03   6.0332284e-01   6.5869366e-01   1.0000000e+00
   4.3010000e+03   1.0000000e+00   9.3948961e-01   6.8335392e-01
   4.3350000e+03   1.0000000e+00   9.3144254e-01   6.5006137e-01
   4.3570000e+03   6.5431767e-01   7.0788986e-01   1.0000000e+00
   4.3620000e+03   1.0000000e+00   8.6094863e-01   4.2153885e-01
   4.3820000e+03   1.0000000e+00   9.3560745e-01   6.8417799e-01
   4.3900000e+03   5.3500022e-01   5.9717305e-01   1.0000000e+00
   4.3920000e+03   1.0000000e+00   9.5379406e-01   7.5280228e-01
   4.4010000e+03   5.5834355e-01   6.1776557e-01   1.0000000e+00
   4.4500000e+03   1.0000000e+00   9.5932618e-01   7.9145048e-01
   4.4670000e+03   5.8468803e-01   6.4576405e-01   1.0000000e+00
   4.5200000e+03   6.7063595e-01   7.1836793e-01   1.0000000e+00
   4.5210000e+03   1.0000000e+00   9.0600542e-01   5.9781541e-01
   4.5340000e+03   6.3072134e-01   6.8643189e-01   1.0000000e+00
   4.5370000e+03   5.3717456e-01   5.9569395e-01   1.0000000e+00
   4.5400000e+03   9.4667196e-01   9.5489979e-01   1.0000000e+00
   4.5490000e+03   5.4187959e-01   6.0496490e-01   1.0000000e+00
   4.5540000e+03   5.8503207e-01   6.4467533e-01   1.0000000e+00
   4.5990000e+03   7.5911919e-01   7.9433096e-01   1.0000000e+00
   4.6030000e+03   5.7122926e-01   6.2867787e-01   1.0000000e+00
   4.6230000e+03   7.7078279e-01   8.0515250e-01   1.0000000e+00
   4.6300000e+03   1.0000000e+00   9.0499775e-01   5.6177307e-01
   4.6380000e+03   5.3453247e-01   5.9682392e-01   1.0000000e+00
   4.6560000e+03   5.0782614e-01   5.7233561e-01   1.0000000e+00
   4.6620000e+03   5.5476967e-01   6.1554027e-01   1.0000000e+00
   4.6790000e+03   5.2721919e-01   5.9056343e-01   1.0000000e+00
   4.6890000e+03   6.0641110e-01   6.6388579e-01   1.0000000e+00
   4.7000000e+03   1.0000000e+00   8.8956624e-01   5.1597061e-01
   4.7300000e+03   5.0479198e-01   5.6930923e-01   1.0000000e+00
   4.7430000e+03   5.1868531e-01   5.8347620e-01   1.0000000e+00
   4.7570000e+03   5.7965369e-01   6.3939854e-01   1.0000000e+00
   4.7630000e+03   1.0000000e+00   8.7334944e-01   4.4812114e-01
   4.7730000e+03   5.3319860e-01   5.9462537e-01   1.0000000e+00
   4.7860000e+03   1.0000000e+00   9.6838432e-01   8.2187484e-01
   4.7980000e+03   5.1473119e-01   5.7938513e-01   1.0000000e+00
   4.8020000e+03   6.1166785e-01   6.6963754e-01   1.0000000e+00
   4.8190000e+03   5.8365653e-01   6.4281726e-01   1.0000000e+00
   4.8250000e+03   7.9502269e-01   8.2588013e-01   1.0000000e+00
   4.8440000e+03   5.1949039e-01   5.8303527e-01   1.0000000e+00
   4.8480000e+03   5.3704692e-01   5.9934218e-01   1.0000000e+00
   4.8970000e+03   5.4468266e-01   6.0746247e-01   1.0000000e+00
   4.8980000e+03   5.2428995e-01   5.8525092e-01   1.0000000e+00
   4.9100000e+03   1.0000000e+00   8.7631585e-01   4.2634110e-01
   4.9230000e+03   1.0000000e+00   9.2173611e-01   6.5849091e-01
   4.9320000e+03   1.0000000e+00   9.6146559e-01   7.8610757e-01
   4.9830000e+03   9.5900403e-01   9.6538126e-01   1.0000000e+00
   4.9930000e+03   5.5335136e-01   6.0793950e-01   1.0000000e+00
   5.0200000e+03   1.0000000e+00   9.6540607e-01   7.9558720e-01
   5.0280000e+03   5.9693895e-01   6.5608448e-01   1.0000000e+00
   5.0350000e+03   5.5134823e-01   6.1047189e-01   1.0000000e+00
   5.0540000e+03   6.0412389e-01   6.6240186e-01   1.0000000e+00
   5.0890000e+03   1.0000000e+00   9.3338300e-01   6.4845715e-01
   5.1070000e+03   6.4818061e-01   7.0023838e-01   1.0000000e+00
   5.1320000e+03   5.0361632e-01   5.6970377e-01   1.0000000e+00
   5.1530000e+03   6.3578596e-01   6.8724002e-01   1.0000000e+00
   5.1680000e+03   8.1718332e-01   8.4151426e-01   1.0000000e+00
   5.1850000e+03   9.0081843e-01   9.1798354e-01   1.0000000e+00
   5.1900000e+03   5.1093387e-01   5.7647866e-01   1.0000000e+00
   5.1910000e+03   5.2396797e-01   5.8804331e-01   1.0000000e+00
   5.2000000e+03   1.0000000e+00   8.7154152e-01   4.6124297e-01
   5.2010000e+03   1.0000000e+00   8.8424834e-01   5.0382450e-01
   5.2100000e+03   5.4545380e-01   6.0517375e-01   1.0000000e+00
   5.2160000e+03   6.3252911e-01   6.8017308e-01   1.0000000e+00
   5.2210000e+03   5.4935829e-01   6.0807690e-01   1.0000000e+00
   5.2310000e+03   5.0364281e-01   5.7097309e-01   1.0000000e+00
   5.2350000e+03   1.0000000e+00   6.1337550e-01   2.3087014e-02
   5.2480000e+03   5.0395788e-01   5.7096545e-01   1.0000000e+00
   5.2490000e+03   5.1099803e-01   5.7535171e-01   1.0000000e+00
   5.2640000e+03   6.3258866e-01   6.8195636e-01   1.0000000e+00
   5.2670000e+03   5.1273711e-01   5.7885842e-01   1.0000000e+00
   5.2850000e+03   5.1811813e-01   5.8094844e-01   1.0000000e+00
   5.2870000e+03   1.0000000e+00   9.2697248e-01   6.6907084e-01
   5.2880000e+03   1.0000000e+00   9.4939120e-01   7.3123739e-01
   5.3400000e+03   1.0000000e+00   9.1222659e-01   5.9603708e-01
   5.3540000e+03   5.2361251e-01   5.8849605e-01   1.0000000e+00
   5.3670000e+03   5.8272895e-01   6.4112325e-01   1.0000000e+00
   5.3780000e+03   5.2222963e-01   5.8591919e-01   1.0000000e+00
   5.4040000e+03   9.0531846e-01   9.1632854e-01   1.0000000e+00
   5.4250000e+03   5.2928282e-01   5.9179754e-01   1.0000000e+00
   5.4300000e+03   1.0000000e+00   8.8379528e-01   5.0078892e-01
   5.4470000e+03   8.1807065e-01   8.4488531e-01   1.0000000e+00
   5.4590000e+03   1.0000000e+00   9.9516109e-01   9.8444441e-01
   5.4600000e+03   1.0000000e+00   9.5301196e-01   8.0471350e-01
   5.4630000e+03   7.1290210e-01   7.5591050e-01   1.0000000e+00
   5.4690000e+03   5.1889569e-01   5.8283414e-01   1.0000000e+00
   5.4700000e+03   1.0000000e+00   8.9082118e-01   5.2566657e-01
   5.4710000e+03   5.3075560e-01   5.9054285e-01   1.0000000e+00
   5.4870000e+03   8.3635258e-01   8.6294132e-01   1.0000000e+00
   5.5060000e+03   1.0000000e+00   9.4781450e-01   7.4029156e-01
   5.5110000e+03   5.9378533e-01   6.5006074e-01   1.0000000e+00
   5.5310000e+03   6.6265911e-01   7.1405615e-01   1.0000000e+00
